"sku","description","price","currency","family","status"
"XNP-C9253R","Powered by WN7 PTZ Plus with AI, 4K @ 30FPS resolution, 5mm~125mm (25x) lens, adaptive Wise IR (200m), extreme WDR 120dB, Day & Night ICR, H.265, H.264, MJPEG codec support, Analytics events based on AI engine: Object detection (Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events: Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification (with NW I/O box), Object auto-tracking (Person/Vehicle), Target lock track, BLC, HLC, SSDR, lens heater for water/snow removal, built-in SD card slot (2x512GB), IP66, IK10, NEMA4X, NEMA-TS 2(2.2.7, 2.2.8, 2.2.9),  FIPS 140-2, PoE++/HPoE injector included, Operating Temperature -40°C~+55°C(-40°F ~ +131°F), (Compatible with I/O Box SPM-4210). OnCloud Compatible.","6222.5","CAD","Software and licensing","active"
"XNP-9250R","Powered by WN7, 4K @ 30FPS resolution, 5mm~125mm (25x) lens, adaptive Wise IR (200m), extreme WDR 120dB, Day & Night ICR, H.265, H.264, MJPEG codec support, Intelligent Analytics, Object auto tracking (Person/Vehicle), Target lock track, BLC, HLC, SSDR, lens heater for water/snow removal, built-in SD card slot (2x512GB), IP66, IK10(Camera body only), NEMA4X, NEMA-TS 2 (2.2.7, 2.2.8, 2.2.9), PoE++/HPoE injector included, Operating Temperature -40°C~+55°C(-40°F ~ +131°F), (Compatible with I/O Box SPM-4210) ","5960.5","CAD","Power Supply","active"
"XNP-C9310R","Powered by WN7 and AI,8MP (4K UHD) @ 30FPS resolution, 6.91mm~214.64mm (31x) lens with Wise AF intelligent autofocus, adaptive Wise IR (250m), extreme WDR 120dB, Day & Night ICR, H.265, H.264, MJPEG triple codec with WiseStream III (based on AI engine) support, Analytics events based on AI engine:Object detection (Person/Face/ Vehicle/License plate), Virtual line (Crossing/ Direction), Virtual area (Loitering/Intrusion/Enter/Exit), Analytics events: Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification (with NW I/O box), AI object auto-tracking (Person/Vehicle) with target lock tracking, BLC, HLC, SSDR, lens heater for water/snow removal, built-in SD card slot (2x512GB), IP66, IP67, IK10, NEMA4X, NEMA-TS 2(2.2.7, 2.2.8, 2.2.9),  FIPS 140-2, PoE++/HPoE injector included, Operating Temperature -50°C~+55°C (-58°F ~ +131°F), (Compatible with I/O Box SPM-4210). OnCloud Compatible.","6681.0","CAD","Software and licensing","active"
"XNP-C9253","Powered by WN7 PTZ Plus with AI, 4K @ 30FPS resolution, 5mm~125mm (25x) lens, extreme WDR 120dB, Day & Night ICR, H.265, H.264, MJPEG codec support, Analytics events based on AI engine: Object detection (Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events: Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification (with NW I/O box), Object auto-tracking (Person/Vehicle), Target lock track, BLC, HLC, SSDR, lens heater for water/snow removal, built-in SD card slot (2x512GB), IP66, IK10, NEMA4X, NEMA-TS 2(2.2.7, 2.2.8, 2.2.9),  FIPS 140-2, Power: PoE+, Operating Temperature -40°C~+55°C(-40°F ~ +131°F), (Compatible with I/O Box SPM-4210). OnCloud Compatible.","5895.0","CAD","Software and licensing","active"
"XNP-9250","Powered by WN7 PTZ Plus with AI, 4K @ 30FPS resolution, 5mm~125mm (25x) lens, extreme WDR 120dB, Day & Night ICR, H.265, H.264, MJPEG codec support, Analytics events based on AI engine: Object detection (Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events: Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification (with NW I/O box), Object auto-tracking (Person/Vehicle), Target lock track, BLC, HLC, SSDR, lens heater for water/snow removal, built-in SD card slot (2x512GB), IP66, IK10, NEMA4X, NEMA-TS 2(2.2.7, 2.2.8, 2.2.9),  FIPS 140-2, Power: PoE+, Operating Temperature -40°C~+55°C(-40°F ~ +131°F), (Compatible with I/O Box SPM-4210) ","5633.0","CAD","Software and licensing","active"
"XNO-A9084R","Powered by WN9, Outoor Network AI IR Vandal Bullet Camera, 8MP resolution @ 30FPS, 4.4~9.3mm(2.1x), (113°~47°) motorized varifocal lens, H.265/H.264/MJPEG codec, IR viewable length 40m (131.2ft), USB-C port for easy installation, Day & Night (ICR), extremeWDR (120dB), Hard-coated dome bubble, DIS with built-in gyro sensor, Handover, AI-based WiseStream, WiseNR Ⅱ (using AI engine), Dynamic privacy mask, IVA events based on AI engine (Motion & Object detection, Line crossing, IVA area, Slip & Fall, Sound classification), Classified object types (Person/Face/Vehicle/License plate), Object attributes (Person: Gender/Top/Bottom clothing color/Bag, Face: Age/Gender/Mask/Glasses, Vehicle: type/color), BestShot, Analytics events (Defocus, Motion, Tampering, Fog, Audio & Shock detection), AI-based business intelligence (People/Vehicle/Crowd counting, Queue management, Heatmap), Secure element with FIPS 140-3 level3, Built-in microSD card slot (Up to 1TB), IP66/IP67, IK10, NEMA 4X, NEMA-TS 2(2.2.7.2-8, 2.2.8, 2.2.9), Operating temp: -40°C~+60°C (-40°F~+140°F), Power: PoE, Metal shielded RJ-45.","2096.0","CAD","Software and licensing","active"
"XNO-C9083R","Powered by WN7, Outdoor Network AI IR Bullet Camera, 4K resolution @ 30FPS, 4.4~9.3mm(2.1x) (112.1°~47.5°) motorized varifocal lens, Triple codec (H.265/H.264/MJPEG), IR viewable length 40m (131.2ft), USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Hard-coated window, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/Licence plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification, Shock detection, Appear/Disappear, UL CAP certified, P66, IP67, NEMA4X, IK10, Operating temperature: -40°C~+55°C(-40°F ~ +131°F) Power: PoE/12VDC, Metal shielded RJ-45. OnCloud Compatible.","2358.0","CAD","Software and licensing","active"
"XNO-9083R","Powered by WN7,  X-Plus series,  Outdoor Network AI IR Bullet Camera, 4K resolution @ 30FPS, 4.4~9.3mm(2.1x) (112.1°~47.5°) motorized varifocal lens, Triple codec (H.265/H.264/MJPEG), IR viewable length 50m (164ft), USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Hard-coated window, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification, Shock detection, Appear/Disappear, FIPS 140-2, 2x micro SD card (512GB x2), P66, IP67, NEMA4X, IK10, Operating temperature: -50°C~+60°C(-58°F ~ +140°F), Power: PoE+/12VDC, Metal shielded RJ-45. OnCloud Compatible.","2554.5","CAD","Software and licensing","active"
"XNO-9082R","Wisenet 7 X series network IR bullet camera, 4K (8MP Max) @ 30fps, motorized vari-focal lens 3x (2.8~8.4mm), triple codec H.265/H.264/MJPEG with WiseStreamII technology, Extreme WDR, USB and CVBS port for easy installation, advanced video analytics, sound classification and business analytics, high powered IR LEDs range of 131.23', shock detection, audio playback, true D/N, dual SD cards slots, hallway view, HLC, defog detection, DIS (Gyro), 12VDC/24VAC/PoE, IP67/IP66, IK10, Nema 4X, -50°C ~ +60°C (-58°F ~ +140°F). OnCloud Compatible.","2292.5","CAD","Audio and power accessories","active"
"XND-A9084RV","Powered by WN9, Indoor Network AI IR Dome Camera, 8MP resolution @ 30FPS, 4.4~9.3mm (2.1x), (113°~47°) motorized varifocal lens, H.265/H.264/MJPEG codec, IR viewable length 40m (131.2ft), USB-C port for easy installation, Day & Night (ICR), extremeWDR (120dB), Hard-coated dome bubble, DIS with built-in gyro sensor, Handover, AI-based WiseStream, WiseNR Ⅱ (using AI engine), Dynamic privacy mask, IVA events based on AI engine (Motion & Object detection, Line crossing, IVA area, Slip & Fall, Sound classification), Classified object types (Person/Face/Vehicle/License plate), Object attributes (Person: Gender/Top/Bottom clothing color/Bag, Face: Age/Gender/Mask/Glasses, Vehicle: type/color), BestShot, Analytics events (Defocus, Motion, Tampering, Fog, Audio & Shock detection), AI-based business intelligence (People/Vehicle/Crowd counting, Queue management, Heatmap), Secure element with FIPS 140-3 level3, Built-in microSD card slot (Up to 1TB), IP52, IK10, Operating temperature: -10°C~+50°C (14°F~+122°F), Power: PoE, Metal shielded RJ-45.  ","1899.5","CAD","Software and licensing","active"
"XND-C9083RV","Powered by WN7, Indoor Network AI IR Dome Camera, 4K resolution @ 30FPS, 4.4~9.3mm(2.1x) (112.1°~47.5°) motorized varifocal lens, Triple codec (H.265/H.264/MJPEG), IR viewable length 40m (131.2ft), USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Hard-coated dome bubble, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification, Shock detection, Appear/Disappear, IP52, IK08, Operating temperature: -10 °C ~ 50 °C(14°F ~ +122°F), Power: PoE/12VDC, Metal shielded RJ-45. OnCloud Compatible.","2096.0","CAD","Software and licensing","active"
"XNV-A9084R","Powered by WN9, Outdoor Network AI IR Vandal Dome Camera, 8MP resolution @ 30FPS, 4.4~9.3mm (2.1x), (113°~47°) motorized varifocal lens, H.265/H.264/MJPEG codec, IR viewable length 40m (131.2ft), USB-C port for easy installation, Day & Night (ICR), extremeWDR (120dB), Hard-coated dome bubble, DIS with built-in gyro sensor, Handover, AI-based WiseStream, WiseNR Ⅱ (using AI engine), Dynamic privacy mask, IVA events based on AI engine (Motion & Object detection, Line crossing, IVA area, Slip & Fall, Sound classification), Classified object types (Person/Face/Vehicle/License plate), Object attributes (Person: Gender/Top/Bottom clothing color/Bag, Face: Age/Gender/Mask/Glasses, Vehicle: type/color), BestShot, Analytics events (Defocus, Motion, Tampering, Fog, Audio & Shock detection), AI-based business intelligence (People/Vehicle/Crowd counting, Queue management, Heatmap), Secure element with FIPS 140-3 level3, Built-in microSD card slot (Up to 1TB), IP66/IP67, IK10, NEMA 4X, NEMA-TS 2(2.2.7.2-8, 2.2.8, 2.2.9), Operating temp: -40°C~+50°C (-40°F~+122°F), Power: PoE, Metal shielded RJ-45.","2096.0","CAD","Software and licensing","active"
"XNV-C9083R","Powered by WN7, Outdoor Network AI IR Vandal Dome Camera, 4K resolution @ 30FPS, 4.4~9.3mm(2.1x) (112.1°~47.5°) motorized varifocal lens, Triple codec (H.265/H.264/MJPEG), IR viewable length 40m (131.2ft), USB port for easy installation, USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Hard-coated dome bubble, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification, Shock detection, Appear/Disappear, P66, IP67, NEMA4X, IK10, Operating temperature: -40°C~+55°C(-40°F ~ +131°F), Power: PoE/12VDC, Metal shielded RJ-45. OnCloud Compatible.","2358.0","CAD","Software and licensing","active"
"XNV-9082R","Wisenet 7 X-plus series network IR vandal outdoor camera, 4K (8MP Max) @ 30fps, motorized vari-focal lens 3x (2.8~8.4mm), triple codec H.265/H.264/MJPEG with WiseStreamII technology, Extreme WDR, USB and CVBS port for easy installation, advanced video analytics, sound classification and business analytics, high powered IR LEDs range of 131.23', shock detection, audio playback, true D/N, dual SD cards slots, hallway view, HLC, defog detection, DIS (Gyro), 12VDC/24VAC/PoE, IP67/IP66/IP6K9K, IK10, Nema 4X, -50°C ~ +60°C (-58°F ~ +140°F). OnCloud Compatible.","2292.5","CAD","Audio and power accessories","active"
"XND-9083RV","Powered by WN7,  X-Plus series, Indoor Network AI IR Dome Camera, 4K resolution @ 30FPS, 4.4~9.3mm(2.1x) (112.1°~47.5°) motorized varifocal lens, Triple codec (H.265/H.264/MJPEG), IR viewable length 50m (164ft), USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Hard-coated dome bubble, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification, Shock detection, Appear/Disappear, FIPS 140-2, 2x micro SD card (512GB x2), IP52, IK10, Operating temperature: -25 °C ~ 50 °C(-13°F ~ +122°F), Power: PoE+/12VDC, Metal shielded RJ-45. OnCloud Compatible.","2292.5","CAD","Software and licensing","active"
"XNV-9083RZ","Powered by WN7, X-Plus series, Outdoor Network AI IR Vandal Dome Camera, 4K resolution @ 30FPS, 4.4~9.3mm (2.1x) (113°~47°) motorized varifocal lens, Remote lens adjustment (PTRZ), Triple codec (H.265/H.264/MJPEG), IR Viewable Length: 15m(49.21ft) / 30m(98.43ft) based on scene, USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Hard-coated dome bubble, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification (with NW I/O box), Shock detection, Appear/Disappear, FIPS 140-2, 2x micro SD card (512GB x2), IP66, IP67, IP6K9K, NEMA4X, IK10+, Operating temperature: -50°C~+55°C(-58°F ~ +131°F), Power: PoE+/12VDC, Metal shielded RJ-45. OnCloud Compatible.","2685.5","CAD","Software and licensing","active"
"XNV-9083R","Powered by WN7, X-Plus series, Outdoor Network AI IR Vandal Dome Camera, 4K resolution @ 30FPS, 4.4~9.3mm(2.1x) (112.1°~47.5°) motorized varifocal lens, Triple codec (H.265/H.264/MJPEG), IR viewable length 50m (164ft), USB port for easy installation, USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Hard-coated dome bubble, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification, Shock detection, Appear/Disappear, FIPS 140-2, 2x micro SD card (512GB x2), P66, IP67, NEMA4X, IK10+, Operating temperature: -50°C~+55°C(-58°F ~ +131°F), Power: PoE+/12VDC, Metal shielded RJ-45. OnCloud Compatible.","2554.5","CAD","Software and licensing","active"
"XND-9082RF","Wisenet 7 X-plus series network IR flush mount camera (plenum), 4K (8MP Max) @ 30fps, motorized vari-focal lens 3x (2.8~8.4mm), triple codec H.265/H.264/MJPEG with WiseStreamII technology, Extreme WDR, USB and CVBS port for easy installation, advanced video analytics, sound classification and business analytics, high powered IR LEDs range of 131.23', shock detection, audio playback, true D/N, dual SD cards slots, hallway view, HLC, defog detection, DIS (Gyro), 12VDC/PoE, IP52, IK10, -25°C ~ +60°C (-13°F ~ +140°F). OnCloud Compatible.","1965.0","CAD","Audio and power accessories","active"
"XND-9082RV","Wisenet 7 X-plus series network IR vandal indoor camera, 4K (8MP Max) @ 30fps, motorized vari-focal lens 3x (2.8~8.4mm), triple codec H.265/H.264/MJPEG with WiseStreamII technology, Extreme WDR, USB and CVBS port for easy installation, advanced video analytics, sound classification and business analytics, high powered IR LEDs range of 131.23', shock detection, audio playback, true D/N, dual SD cards slots, hallway view, HLC, defog detection, DIS (Gyro), 12VDC/PoE, IP52, IK10, -25°C ~ +60°C (-13°F ~ +140°F). OnCloud Compatible.","1965.0","CAD","Audio and power accessories","active"
"XNB-9003","Powered by WN7,  X-Plus series, Box Camera, 8MP resolution @ 30FPS, Triple codec (H.265/H.264/MJPEG), USB port for easy installation, Day & Night (ICR), extremeWDR (120dB), DIS with built-in Gyro sensor, Handover, Analytics events based on AI engine: Object detection(Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Analytics events : Defocus detection, Motion detection, Tampering, Fog detection, Audio detection, Sound classification, Shock detection, Appear/Disappear, FIPS 140-2, 2x micro SD card (512GB x2), Operating temperature: -10 °C ~ 55 °C(14°F ~ +131°F), Power: PoE+/12VDC, Metal shielded RJ-45. OnCloud Compatible.","1506.5","CAD","Software and licensing","active"
"XNF-9010RS","Stainless steel Fisheye, powered by WN7, 1/2.3"" 12MP CMOS, Max resolution 3008x3008 @ 30FPS, 1.08mm fixed focal lends, Stereo graphic type lens, enhanced resolution for the peripheral regions, H.265, H.264, MJPEG codec supported, Fisheye, Single panorama, Double panorama, Quad view, On board dewarping, Digital PTZ, extreme WDR (120dB), WiseStreamⅡ support, Wise IR, IR viewable length 26.2' (8m),  Virtual channel support, selectable I/O port, Video Analytics, Heatmap, People counting, Queue management, Nylon dome, Handover, IP66/IP67/IP6K9K/IK10/NEMA4X, PoE, 12VDC. OnCloud Compatible.","2816.5","CAD","Cameras","active"
"XNF-9013RV","Powered by WN7, 1/2.3"" 12MP CMOS, Max resolution 3008x3008 @ 30FPS, 1.08mm fixed focal lens, Stereo graphic type lens, enhanced resolution for the peripheral regions, H.265, H.264, MJPEG codec supported, Fisheye, Single panorama, Double panorama, Quad view, On board dewarping, Digital PTZ, extreme WDR (120dB), WiseStream III support, Wise NR II, IR viewable length 42' (13m), Analytics events based on AI engine: Object detection (Person/Face/Vehicle/License plate), IVA (Virtual line/Area, Enter/Exit, Loitering, direction, intrusion), Virtual channel support, selectable I/O port, Video Analytics, Heatmap, People counting, Queue management, Hard coated dome cover, Handover, IP66/IK10/NEMA4X, PoE+ (Wise Power), 12VDC. OnCloud Compatible.","1807.8","CAD","Software and licensing","active"
"QNF-C9010","Q Series Network Indoor Fisheye Dome Camera, 12MP sensor, Max resolution 3008x3008 @ 20fps, 1.76mm fixed lens, H185°/V185°, H.265/H.264/MJPEG codec, WiseStreamIII (Based on AI engine), WiseNR Ⅱ (Based on AI engine), extremeWDR (120dB), Digital rotation, AI based motion detection, Classified object type: Person/Vehicle, Object attributes (Person: Top/Bottom Clothing Color, Vehicle: Color), IVA events based on AI engine: Virtual line (Crossing/Direction), Virtual area (Loitering/Intrusion/Enter/Exit/(Dis)Appear), BestShot, Analytics events (Defocus, Tampering), AI-based business intelligence (Heatmap, Queue management, People counting), Built-in microSD Card slot (Up to 256GB), IP42, Operating temp: -10°C~+40°C (+14°F~+104°F), Power: PoE, RJ45. OnCloud Compatible.","1244.5","CAD","Cameras","active"
